InstanceID,FromNode,ToNode,Distance,Demand,Capacity
10_7,0,4,87.0,0.0,1000.0
10_7,0,5,87.0,0.0,1000.0
10_7,0,6,77.0,0.0,1000.0
10_7,0,7,71.0,0.0,1000.0
10_7,0,8,74.0,0.0,1000.0
10_7,0,9,53.0,0.0,1000.0
10_7,0,10,59.0,0.0,1000.0
10_7,1,0,57.0,66.0,1000.0
10_7,1,2,56.0,66.0,1000.0
10_7,1,3,72.0,66.0,1000.0
10_7,1,4,61.0,66.0,1000.0
10_7,1,5,77.0,66.0,1000.0
10_7,1,6,56.0,66.0,1000.0
10_7,1,7,65.0,66.0,1000.0
10_7,1,8,64.0,66.0,1000.0
10_7,1,9,50.0,66.0,1000.0
10_7,1,10,65.0,66.0,1000.0
10_7,2,0,90.0,114.0,1000.0
10_7,2,1,62.0,114.0,1000.0
10_7,2,3,68.0,114.0,1000.0
10_7,2,4,84.0,114.0,1000.0
10_7,2,5,93.0,114.0,1000.0
10_7,2,6,52.0,114.0,1000.0
10_7,2,7,92.0,114.0,1000.0
10_7,2,8,50.0,114.0,1000.0
10_7,2,9,78.0,114.0,1000.0
10_7,2,10,85.0,114.0,1000.0
10_7,3,0,81.0,135.0,1000.0
10_7,3,1,81.0,135.0,1000.0
10_7,3,2,71.0,135.0,1000.0
10_7,3,4,71.0,135.0,1000.0
10_7,3,5,74.0,135.0,1000.0
10_7,3,6,52.0,135.0,1000.0
10_7,3,7,71.0,135.0,1000.0
10_7,3,8,89.0,135.0,1000.0
10_7,3,9,55.0,135.0,1000.0
10_7,3,10,79.0,135.0,1000.0
10_7,4,0,62.0,199.0,1000.0
10_7,4,1,76.0,199.0,1000.0
10_7,4,2,99.0,199.0,1000.0
10_7,4,3,72.0,199.0,1000.0
10_7,4,5,68.0,199.0,1000.0
10_7,4,6,51.0,199.0,1000.0
10_7,4,7,63.0,199.0,1000.0
10_7,4,8,94.0,199.0,1000.0
10_7,4,9,70.0,199.0,1000.0
10_7,4,10,99.0,199.0,1000.0
10_7,5,0,65.0,98.0,1000.0
10_7,5,1,86.0,98.0,1000.0
10_7,5,2,83.0,98.0,1000.0
10_7,5,3,94.0,98.0,1000.0
10_7,5,4,62.0,98.0,1000.0
10_7,5,6,53.0,98.0,1000.0
10_7,5,7,72.0,98.0,1000.0
10_7,5,8,84.0,98.0,1000.0
10_7,5,9,59.0,98.0,1000.0
10_7,5,10,87.0,98.0,1000.0
10_7,6,0,79.0,57.0,1000.0
10_7,6,1,67.0,57.0,1000.0
10_7,6,2,78.0,57.0,1000.0
10_7,6,3,84.0,57.0,1000.0
10_7,6,4,75.0,57.0,1000.0
10_7,6,5,66.0,57.0,1000.0
10_7,6,7,59.0,57.0,1000.0
10_7,6,8,86.0,57.0,1000.0
10_7,6,9,50.0,57.0,1000.0
10_7,6,10,61.0,57.0,1000.0
10_7,7,0,82.0,109.0,1000.0
10_7,7,1,87.0,109.0,1000.0
10_7,7,2,85.0,109.0,1000.0
10_7,7,3,81.0,109.0,1000.0
10_7,7,4,72.0,109.0,1000.0
10_7,7,5,91.0,109.0,1000.0
10_7,7,6,57.0,109.0,1000.0
10_7,7,8,51.0,109.0,1000.0
10_7,7,9,86.0,109.0,1000.0
10_7,7,10,74.0,109.0,1000.0
10_7,8,0,94.0,79.0,1000.0
10_7,8,1,91.0,79.0,1000.0
10_7,8,2,57.0,79.0,1000.0
10_7,8,3,73.0,79.0,1000.0
10_7,8,4,92.0,79.0,1000.0
10_7,8,5,99.0,79.0,1000.0
10_7,8,6,91.0,79.0,1000.0
10_7,8,7,78.0,79.0,1000.0
10_7,8,9,98.0,79.0,1000.0
10_7,8,10,50.0,79.0,1000.0
10_7,9,0,55.0,59.0,1000.0
10_7,9,1,99.0,59.0,1000.0
10_7,9,2,66.0,59.0,1000.0
10_7,9,3,62.0,59.0,1000.0
10_7,9,4,61.0,59.0,1000.0
10_7,9,5,97.0,59.0,1000.0
10_7,9,6,51.0,59.0,1000.0
10_7,9,7,96.0,59.0,1000.0
10_7,9,8,67.0,59.0,1000.0
10_7,9,10,79.0,59.0,1000.0
10_7,10,0,67.0,50.0,1000.0
10_7,10,1,90.0,50.0,1000.0
10_7,10,2,84.0,50.0,1000.0
10_7,10,3,87.0,50.0,1000.0
10_7,10,4,85.0,50.0,1000.0
10_7,10,5,70.0,50.0,1000.0
10_7,10,6,61.0,50.0,1000.0
10_7,10,7,65.0,50.0,1000.0
10_7,10,8,92.0,50.0,1000.0
10_7,10,9,84.0,50.0,1000.0
10_8,0,1,92.0,0.0,1000.0
10_8,0,2,58.0,0.0,1000.0
10_8,0,3,98.0,0.0,1000.0
10_8,0,4,98.0,0.0,1000.0
10_8,0,5,91.0,0.0,1000.0
10_8,0,6,57.0,0.0,1000.0
10_8,0,7,90.0,0.0,1000.0
10_8,0,8,67.0,0.0,1000.0
10_8,0,9,55.0,0.0,1000.0
10_8,0,10,79.0,0.0,1000.0
10_8,1,0,84.0,103.0,1000.0
10_8,1,2,59.0,103.0,1000.0
10_8,1,3,63.0,103.0,1000.0
10_8,1,4,51.0,103.0,1000.0
10_8,1,5,91.0,103.0,1000.0
10_8,1,6,80.0,103.0,1000.0
10_8,1,7,76.0,103.0,1000.0
10_8,1,8,59.0,103.0,1000.0
10_8,1,9,51.0,103.0,1000.0
10_8,1,10,57.0,103.0,1000.0
10_8,2,0,57.0,103.0,1000.0
10_8,2,1,97.0,103.0,1000.0
10_8,2,3,63.0,103.0,1000.0
10_8,2,4,59.0,103.0,1000.0
10_8,2,5,97.0,103.0,1000.0
10_8,2,6,98.0,103.0,1000.0
10_8,2,7,53.0,103.0,1000.0
10_8,2,8,56.0,103.0,1000.0
10_8,2,9,88.0,103.0,1000.0
10_8,2,10,66.0,103.0,1000.0
10_8,3,0,72.0,105.0,1000.0
10_8,3,1,96.0,105.0,1000.0
10_8,3,2,91.0,105.0,1000.0
10_8,3,4,60.0,105.0,1000.0
10_8,3,5,87.0,105.0,1000.0
10_8,3,6,71.0,105.0,1000.0
10_8,3,7,70.0,105.0,1000.0
10_8,3,8,68.0,105.0,1000.0
10_8,3,9,73.0,105.0,1000.0
10_8,3,10,67.0,105.0,1000.0
10_8,4,0,54.0,142.0,1000.0
10_8,4,1,67.0,142.0,1000.0
10_8,4,2,76.0,142.0,1000.0
10_8,4,3,86.0,142.0,1000.0
10_8,4,5,55.0,142.0,1000.0
10_8,4,6,90.0,142.0,1000.0
10_8,4,7,54.0,142.0,1000.0
10_8,4,8,70.0,142.0,1000.0
10_8,4,9,93.0,142.0,1000.0
10_8,4,10,51.0,142.0,1000.0
10_8,5,0,63.0,123.0,1000.0
10_8,5,1,52.0,123.0,1000.0
10_8,5,2,96.0,123.0,1000.0
10_8,5,3,84.0,123.0,1000.0
10_8,5,4,58.0,123.0,1000.0
10_8,5,6,55.0,123.0,1000.0
10_8,5,7,61.0,123.0,1000.0
10_8,5,8,94.0,123.0,1000.0
10_8,5,9,74.0,123.0,1000.0
10_8,5,10,80.0,123.0,1000.0
10_8,6,0,69.0,52.0,1000.0
10_8,6,1,64.0,52.0,1000.0
10_8,6,2,69.0,52.0,1000.0
10_8,6,3,91.0,52.0,1000.0
10_8,6,4,73.0,52.0,1000.0
10_8,6,5,91.0,52.0,1000.0
10_8,6,7,86.0,52.0,1000.0
10_8,6,8,91.0,52.0,1000.0
10_8,6,9,63.0,52.0,1000.0
10_8,6,10,65.0,52.0,1000.0
10_8,7,0,69.0,195.0,1000.0
10_8,7,1,92.0,195.0,1000.0
10_8,7,2,70.0,195.0,1000.0
10_8,7,3,57.0,195.0,1000.0
10_8,7,4,87.0,195.0,1000.0
10_8,7,5,70.0,195.0,1000.0
10_8,7,6,68.0,195.0,1000.0
10_8,7,8,73.0,195.0,1000.0
10_8,7,9,74.0,195.0,1000.0
10_8,7,10,65.0,195.0,1000.0
10_8,8,0,99.0,80.0,1000.0
10_8,8,1,61.0,80.0,1000.0
10_8,8,2,75.0,80.0,1000.0
10_8,8,3,70.0,80.0,1000.0
10_8,8,4,58.0,80.0,1000.0
10_8,8,5,65.0,80.0,1000.0
10_8,8,6,80.0,80.0,1000.0
10_8,8,7,98.0,80.0,1000.0
10_8,8,9,67.0,80.0,1000.0
10_8,8,10,84.0,80.0,1000.0
10_8,9,0,63.0,58.0,1000.0
10_8,9,1,86.0,58.0,1000.0
10_8,9,2,70.0,58.0,1000.0
10_8,9,3,78.0,58.0,1000.0
10_8,9,4,62.0,58.0,1000.0
10_8,9,5,81.0,58.0,1000.0
10_8,9,6,96.0,58.0,1000.0
10_8,9,7,99.0,58.0,1000.0
10_8,9,8,71.0,58.0,1000.0
10_8,9,10,56.0,58.0,1000.0
10_8,10,0,87.0,163.0,1000.0
10_8,10,1,77.0,163.0,1000.0
10_8,10,2,71.0,163.0,1000.0
10_8,10,3,92.0,163.0,1000.0
10_8,10,4,94.0,163.0,1000.0
10_8,10,5,64.0,163.0,1000.0
10_8,10,6,72.0,163.0,1000.0
10_8,10,7,85.0,163.0,1000.0
10_8,10,8,56.0,163.0,1000.0
10_8,10,9,94.0,163.0,1000.0
10_9,0,1,95.0,0.0,1000.0
10_9,0,2,64.0,0.0,1000.0
10_9,0,3,66.0,0.0,1000.0
10_9,0,4,90.0,0.0,1000.0
10_9,0,5,62.0,0.0,1000.0
10_9,0,6,77.0,0.0,1000.0
10_9,0,7,68.0,0.0,1000.0
10_9,0,8,67.0,0.0,1000.0
10_9,0,9,92.0,0.0,1000.0
10_9,0,10,96.0,0.0,1000.0
10_9,1,0,82.0,161.0,1000.0
10_9,1,2,64.0,161.0,1000.0
10_9,1,3,79.0,161.0,1000.0
10_9,1,4,90.0,161.0,1000.0
10_9,1,5,75.0,161.0,1000.0
10_9,1,6,59.0,161.0,1000.0
10_9,1,7,96.0,161.0,1000.0
10_9,1,8,90.0,161.0,1000.0
10_9,1,9,95.0,161.0,1000.0
10_9,1,10,66.0,161.0,1000.0
10_9,2,0,57.0,50.0,1000.0
10_9,2,1,62.0,50.0,1000.0
10_9,2,3,94.0,50.0,1000.0
10_9,2,4,54.0,50.0,1000.0
10_9,2,5,50.0,50.0,1000.0
10_9,2,6,79.0,50.0,1000.0
10_9,2,7,83.0,50.0,1000.0
10_9,2,8,92.0,50.0,1000.0
10_9,2,9,55.0,50.0,1000.0
10_9,2,10,92.0,50.0,1000.0
10_9,3,0,82.0,154.0,1000.0
10_9,3,1,51.0,154.0,1000.0
10_9,3,2,99.0,154.0,1000.0
10_9,3,4,76.0,154.0,1000.0
10_9,3,5,95.0,154.0,1000.0
10_9,3,6,71.0,154.0,1000.0
10_9,3,7,66.0,154.0,1000.0
10_9,3,8,95.0,154.0,1000.0
10_9,3,9,56.0,154.0,1000.0
10_9,3,10,57.0,154.0,1000.0
10_9,4,0,72.0,105.0,1000.0
10_9,4,1,82.0,105.0,1000.0
10_9,4,2,72.0,105.0,1000.0
10_9,4,3,92.0,105.0,1000.0
10_9,4,5,70.0,105.0,1000.0
10_9,4,6,61.0,105.0,1000.0
10_9,4,7,99.0,105.0,1000.0
10_9,4,8,71.0,105.0,1000.0
10_9,4,9,77.0,105.0,1000.0
10_9,4,10,51.0,105.0,1000.0
10_9,5,0,57.0,89.0,1000.0
10_9,5,1,77.0,89.0,1000.0
10_9,5,2,68.0,89.0,1000.0
10_9,5,3,72.0,89.0,1000.0
10_9,5,4,61.0,89.0,1000.0
10_9,5,6,57.0,89.0,1000.0
10_9,5,7,64.0,89.0,1000.0
10_9,5,8,68.0,89.0,1000.0
10_9,5,9,57.0,89.0,1000.0
10_9,5,10,90.0,89.0,1000.0
10_9,6,0,94.0,67.0,1000.0
10_9,6,1,63.0,67.0,1000.0
10_9,6,2,79.0,67.0,1000.0
10_9,6,3,80.0,67.0,1000.0
10_9,6,4,75.0,67.0,1000.0
10_9,6,5,93.0,67.0,1000.0
10_9,6,7,50.0,67.0,1000.0
10_9,6,8,95.0,67.0,1000.0
10_9,6,9,61.0,67.0,1000.0
10_9,6,10,84.0,67.0,1000.0
10_9,7,0,82.0,90.0,1000.0
10_9,7,1,73.0,90.0,1000.0
10_9,7,2,90.0,90.0,1000.0
10_9,7,3,97.0,90.0,1000.0
10_9,7,4,73.0,90.0,1000.0
10_9,7,5,54.0,90.0,1000.0
10_9,7,6,98.0,90.0,1000.0
10_9,7,8,96.0,90.0,1000.0
10_9,7,9,54.0,90.0,1000.0
10_9,7,10,92.0,90.0,1000.0
10_9,8,0,58.0,98.0,1000.0
10_9,8,1,79.0,98.0,1000.0
10_9,8,2,81.0,98.0,1000.0
10_9,8,3,74.0,98.0,1000.0
10_9,8,4,78.0,98.0,1000.0
10_9,8,5,68.0,98.0,1000.0
10_9,8,6,58.0,98.0,1000.0
10_9,8,7,92.0,98.0,1000.0
10_9,8,9,62.0,98.0,1000.0
10_9,8,10,70.0,98.0,1000.0
10_9,9,0,70.0,149.0,1000.0
10_9,9,1,65.0,149.0,1000.0
10_9,9,2,98.0,149.0,1000.0
10_9,9,3,52.0,149.0,1000.0
10_9,9,4,54.0,149.0,1000.0
10_9,9,5,78.0,149.0,1000.0
10_9,9,6,59.0,149.0,1000.0
10_9,9,7,83.0,149.0,1000.0
10_9,9,8,78.0,149.0,1000.0
10_9,9,10,97.0,149.0,1000.0
10_9,10,0,72.0,71.0,1000.0
10_9,10,1,64.0,71.0,1000.0
10_9,10,2,50.0,71.0,1000.0
10_9,10,3,77.0,71.0,1000.0
10_9,10,4,67.0,71.0,1000.0
10_9,10,5,62.0,71.0,1000.0
10_9,10,6,81.0,71.0,1000.0
10_9,10,7,80.0,71.0,1000.0
10_9,10,8,52.0,71.0,1000.0
10_9,10,9,90.0,71.0,1000.0
10_10,0,1,92.0,0.0,1000.0
10_10,0,2,96.0,0.0,1000.0
10_10,0,3,88.0,0.0,1000.0
10_10,0,4,86.0,0.0,1000.0
10_10,0,5,86.0,0.0,1000.0
10_10,0,6,53.0,0.0,1000.0
10_10,0,7,93.0,0.0,1000.0
10_10,0,8,57.0,0.0,1000.0
10_10,0,9,95.0,0.0,1000.0
10_10,0,10,92.0,0.0,1000.0
10_10,1,0,54.0,104.0,1000.0
10_10,1,2,92.0,104.0,1000.0
10_10,1,3,84.0,104.0,1000.0
10_10,1,4,94.0,104.0,1000.0
10_10,1,5,78.0,104.0,1000.0
10_10,1,6,72.0,104.0,1000.0
10_10,1,7,68.0,104.0,1000.0
10_10,1,8,55.0,104.0,1000.0
10_10,1,9,74.0,104.0,1000.0
10_10,1,10,80.0,104.0,1000.0
10_10,2,0,75.0,130.0,1000.0
10_10,2,1,61.0,130.0,1000.0
10_10,2,3,84.0,130.0,1000.0
10_10,2,4,56.0,130.0,1000.0
10_10,2,5,72.0,130.0,1000.0
10_10,2,6,98.0,130.0,1000.0
10_10,2,7,73.0,130.0,1000.0
10_10,2,8,96.0,130.0,1000.0
10_10,2,9,84.0,130.0,1000.0
10_10,2,10,85.0,130.0,1000.0
10_10,3,0,87.0,186.0,1000.0
10_10,3,1,56.0,186.0,1000.0
10_10,3,2,99.0,186.0,1000.0
10_10,3,4,87.0,186.0,1000.0
10_10,3,5,72.0,186.0,1000.0
10_10,3,6,86.0,186.0,1000.0
10_10,3,7,74.0,186.0,1000.0
10_10,3,8,70.0,186.0,1000.0
10_10,3,9,78.0,186.0,1000.0
10_10,3,10,51.0,186.0,1000.0
10_10,4,0,74.0,75.0,1000.0
10_10,4,1,77.0,75.0,1000.0
10_10,4,2,62.0,75.0,1000.0
10_10,4,3,86.0,75.0,1000.0
10_10,4,5,90.0,75.0,1000.0
10_10,4,6,82.0,75.0,1000.0
10_10,4,7,66.0,75.0,1000.0
10_10,4,8,93.0,75.0,1000.0
10_10,4,9,73.0,75.0,1000.0
10_10,4,10,70.0,75.0,1000.0
10_10,5,0,94.0,105.0,1000.0
10_10,5,1,81.0,105.0,1000.0
10_10,5,2,53.0,105.0,1000.0
10_10,5,3,54.0,105.0,1000.0
10_10,5,4,70.0,105.0,1000.0
10_10,5,6,60.0,105.0,1000.0
10_10,5,7,52.0,105.0,1000.0
10_10,5,8,61.0,105.0,1000.0
10_10,5,9,53.0,105.0,1000.0
10_10,5,10,54.0,105.0,1000.0
10_10,6,0,79.0,195.0,1000.0
10_10,6,1,68.0,195.0,1000.0
10_10,6,2,62.0,195.0,1000.0
10_10,6,3,59.0,195.0,1000.0
10_10,6,4,77.0,195.0,1000.0
10_10,6,5,77.0,195.0,1000.0
10_10,6,7,53.0,195.0,1000.0
10_10,6,8,68.0,195.0,1000.0
10_10,6,9,61.0,195.0,1000.0
10_10,6,10,59.0,195.0,1000.0
10_10,7,0,64.0,188.0,1000.0
10_10,7,1,72.0,188.0,1000.0
10_10,7,2,68.0,188.0,1000.0
10_10,7,3,59.0,188.0,1000.0
10_10,7,4,84.0,188.0,1000.0
10_10,7,5,83.0,188.0,1000.0
10_10,7,6,97.0,188.0,1000.0
10_10,7,8,58.0,188.0,1000.0
10_10,7,9,96.0,188.0,1000.0
10_10,7,10,89.0,188.0,1000.0
10_10,8,0,55.0,160.0,1000.0
10_10,8,1,78.0,160.0,1000.0
10_10,8,2,73.0,160.0,1000.0
10_10,8,3,74.0,160.0,1000.0
10_10,8,4,90.0,160.0,1000.0
10_10,8,5,58.0,160.0,1000.0
10_10,8,6,80.0,160.0,1000.0
10_10,8,7,96.0,160.0,1000.0
10_10,8,9,60.0,160.0,1000.0
10_10,8,10,87.0,160.0,1000.0
10_10,9,0,73.0,132.0,1000.0
10_10,9,1,64.0,132.0,1000.0
10_10,9,2,58.0,132.0,1000.0
10_10,9,3,63.0,132.0,1000.0
10_10,9,4,88.0,132.0,1000.0
10_10,9,5,76.0,132.0,1000.0
10_10,9,6,59.0,132.0,1000.0
10_10,9,7,96.0,132.0,1000.0
10_10,9,8,80.0,132.0,1000.0
10_10,9,10,80.0,132.0,1000.0
10_10,10,0,86.0,126.0,1000.0
10_10,10,1,96.0,126.0,1000.0
10_10,10,2,70.0,126.0,1000.0
10_10,10,3,73.0,126.0,1000.0
10_10,10,4,99.0,126.0,1000.0
10_10,10,5,63.0,126.0,1000.0
10_10,10,6,54.0,126.0,1000.0
10_10,10,7,86.0,126.0,1000.0
10_10,10,8,82.0,126.0,1000.0
10_10,10,9,99.0,126.0,1000.0
10_11,0,1,60.0,0.0,1000.0
10_11,0,2,53.0,0.0,1000.0
10_11,0,3,86.0,0.0,1000.0
10_11,0,4,91.0,0.0,1000.0
10_11,0,5,69.0,0.0,1000.0
10_11,0,6,79.0,0.0,1000.0
10_11,0,7,76.0,0.0,1000.0
10_11,0,8,55.0,0.0,1000.0
10_11,0,9,96.0,0.0,1000.0
10_11,0,10,95.0,0.0,1000.0
10_11,1,0,75.0,140.0,1000.0
10_11,1,2,53.0,140.0,1000.0
10_11,1,3,92.0,140.0,1000.0
10_11,1,4,71.0,140.0,1000.0
10_11,1,5,67.0,140.0,1000.0
10_11,1,6,96.0,140.0,1000.0
10_11,1,7,68.0,140.0,1000.0
10_11,1,8,78.0,140.0,1000.0
10_11,1,9,79.0,140.0,1000.0
10_11,1,10,69.0,140.0,1000.0
10_11,2,0,85.0,75.0,1000.0
10_11,2,1,80.0,75.0,1000.0
10_11,2,3,97.0,75.0,1000.0
10_11,2,4,87.0,75.0,1000.0
10_11,2,5,50.0,75.0,1000.0
10_11,2,6,66.0,75.0,1000.0
10_11,2,7,85.0,75.0,1000.0
10_11,2,8,98.0,75.0,1000.0
10_11,2,9,70.0,75.0,1000.0
10_11,2,10,53.0,75.0,1000.0
10_11,3,0,56.0,152.0,1000.0
10_11,3,1,66.0,152.0,1000.0
10_11,3,2,59.0,152.0,1000.0
10_11,3,4,53.0,152.0,1000.0
10_11,3,5,52.0,152.0,1000.0
10_11,3,6,99.0,152.0,1000.0
10_11,3,7,70.0,152.0,1000.0
10_11,3,8,79.0,152.0,1000.0
10_11,3,9,60.0,152.0,1000.0
10_11,3,10,62.0,152.0,1000.0
10_11,4,0,65.0,118.0,1000.0
10_11,4,1,80.0,118.0,1000.0
10_11,4,2,80.0,118.0,1000.0
10_11,4,3,88.0,118.0,1000.0
10_11,4,5,88.0,118.0,1000.0
10_11,4,6,77.0,118.0,1000.0
10_11,4,7,59.0,118.0,1000.0
10_11,4,8,50.0,118.0,1000.0
10_11,4,9,51.0,118.0,1000.0
10_11,4,10,94.0,118.0,1000.0
10_11,5,0,76.0,96.0,1000.0
10_11,5,1,66.0,96.0,1000.0
10_11,5,2,85.0,96.0,1000.0
10_11,5,3,75.0,96.0,1000.0
10_11,5,4,86.0,96.0,1000.0
10_11,5,6,68.0,96.0,1000.0
10_11,5,7,56.0,96.0,1000.0
10_11,5,8,99.0,96.0,1000.0
10_11,5,9,68.0,96.0,1000.0
10_11,5,10,73.0,96.0,1000.0
10_11,6,0,72.0,136.0,1000.0
10_11,6,1,79.0,136.0,1000.0
10_11,6,2,66.0,136.0,1000.0
10_11,6,3,54.0,136.0,1000.0
10_11,6,4,92.0,136.0,1000.0
10_11,6,5,81.0,136.0,1000.0
10_11,6,7,92.0,136.0,1000.0
10_11,6,8,61.0,136.0,1000.0
10_11,6,9,89.0,136.0,1000.0
10_11,6,10,84.0,136.0,1000.0
10_11,7,0,74.0,104.0,1000.0
10_11,7,1,86.0,104.0,1000.0
10_11,7,2,82.0,104.0,1000.0
10_11,7,3,53.0,104.0,1000.0
10_11,7,4,62.0,104.0,1000.0
10_11,7,5,73.0,104.0,1000.0
10_11,7,6,58.0,104.0,1000.0
10_11,7,8,68.0,104.0,1000.0
10_11,7,9,76.0,104.0,1000.0
10_11,7,10,74.0,104.0,1000.0
10_11,8,0,71.0,151.0,1000.0
10_11,8,1,95.0,151.0,1000.0
10_11,8,2,60.0,151.0,1000.0
10_11,8,3,95.0,151.0,1000.0
10_11,8,4,75.0,151.0,1000.0
10_11,8,5,81.0,151.0,1000.0
10_11,8,6,76.0,151.0,1000.0
10_11,8,7,51.0,151.0,1000.0
10_11,8,9,64.0,151.0,1000.0
10_11,8,10,80.0,151.0,1000.0
10_11,9,0,57.0,61.0,1000.0
10_11,9,1,68.0,61.0,1000.0
10_11,9,2,62.0,61.0,1000.0
10_11,9,3,80.0,61.0,1000.0
10_11,9,4,52.0,61.0,1000.0
10_11,9,5,96.0,61.0,1000.0
10_11,9,6,50.0,61.0,1000.0
10_11,9,7,75.0,61.0,1000.0
10_11,9,8,65.0,61.0,1000.0
10_11,9,10,84.0,61.0,1000.0
10_11,10,0,70.0,116.0,1000.0
10_11,10,1,68.0,116.0,1000.0
10_11,10,2,81.0,116.0,1000.0
10_11,10,3,58.0,116.0,1000.0
10_11,10,4,66.0,116.0,1000.0
10_11,10,5,63.0,116.0,1000.0
10_11,10,6,60.0,116.0,1000.0
10_11,10,7,74.0,116.0,1000.0
10_11,10,8,89.0,116.0,1000.0
10_11,10,9,64.0,116.0,1000.0
10_12,0,1,83.0,0.0,1000.0
10_12,0,2,59.0,0.0,1000.0
10_12,0,3,92.0,0.0,1000.0
10_12,0,4,63.0,0.0,1000.0
10_12,0,5,59.0,0.0,1000.0
10_12,0,6,93.0,0.0,1000.0
10_12,0,7,50.0,0.0,1000.0
10_12,0,8,74.0,0.0,1000.0
10_12,0,9,54.0,0.0,1000.0
10_12,0,10,94.0,0.0,1000.0
10_12,1,0,93.0,149.0,1000.0
10_12,1,2,93.0,149.0,1000.0
10_12,1,3,92.0,149.0,1000.0
10_12,1,4,51.0,149.0,1000.0
10_12,1,5,81.0,149.0,1000.0
10_12,1,6,68.0,149.0,1000.0
10_12,1,7,50.0,149.0,1000.0
10_12,1,8,88.0,149.0,1000.0
10_12,1,9,86.0,149.0,1000.0
10_12,1,10,62.0,149.0,1000.0
10_12,2,0,52.0,58.0,1000.0
10_12,2,1,99.0,58.0,1000.0
10_12,2,3,52.0,58.0,1000.0
10_12,2,4,53.0,58.0,1000.0
10_12,2,5,56.0,58.0,1000.0
10_12,2,6,63.0,58.0,1000.0
10_12,2,7,99.0,58.0,1000.0
10_12,2,8,81.0,58.0,1000.0
10_12,2,9,54.0,58.0,1000.0
10_12,2,10,94.0,58.0,1000.0
10_12,3,0,73.0,117.0,1000.0
10_12,3,1,55.0,117.0,1000.0
10_12,3,2,94.0,117.0,1000.0
10_12,3,4,80.0,117.0,1000.0
10_12,3,5,61.0,117.0,1000.0
10_12,3,6,95.0,117.0,1000.0
10_12,3,7,59.0,117.0,1000.0
10_12,3,8,87.0,117.0,1000.0
10_12,3,9,82.0,117.0,1000.0
10_12,3,10,56.0,117.0,1000.0
10_12,4,0,78.0,181.0,1000.0
10_12,4,1,81.0,181.0,1000.0
10_12,4,2,84.0,181.0,1000.0
10_12,4,3,64.0,181.0,1000.0
10_12,4,5,85.0,181.0,1000.0
10_12,4,6,56.0,181.0,1000.0
10_12,4,7,75.0,181.0,1000.0
10_12,4,8,91.0,181.0,1000.0
10_12,4,9,58.0,181.0,1000.0
10_12,4,10,79.0,181.0,1000.0
10_12,5,0,65.0,68.0,1000.0
10_12,5,1,61.0,68.0,1000.0
10_12,5,2,85.0,68.0,1000.0
10_12,5,3,57.0,68.0,1000.0
10_12,5,4,89.0,68.0,1000.0
10_12,5,6,81.0,68.0,1000.0
10_12,5,7,53.0,68.0,1000.0
10_12,5,8,74.0,68.0,1000.0
10_12,5,9,52.0,68.0,1000.0
10_12,5,10,70.0,68.0,1000.0
10_12,6,0,75.0,81.0,1000.0
10_12,6,1,58.0,81.0,1000.0
10_12,6,2,54.0,81.0,1000.0
10_12,6,3,60.0,81.0,1000.0
10_12,6,4,55.0,81.0,1000.0
10_12,6,5,90.0,81.0,1000.0
10_12,6,7,99.0,81.0,1000.0
10_12,6,8,51.0,81.0,1000.0
10_12,6,9,83.0,81.0,1000.0
10_12,6,10,83.0,81.0,1000.0
10_12,7,0,70.0,123.0,1000.0
10_12,7,1,56.0,123.0,1000.0
10_12,7,2,60.0,123.0,1000.0
10_12,7,3,80.0,123.0,1000.0
10_12,7,4,56.0,123.0,1000.0
10_12,7,5,58.0,123.0,1000.0
10_12,7,6,82.0,123.0,1000.0
10_12,7,8,94.0,123.0,1000.0
10_12,7,9,60.0,123.0,1000.0
10_12,7,10,83.0,123.0,1000.0
10_12,8,0,89.0,188.0,1000.0
10_12,8,1,59.0,188.0,1000.0
10_12,8,2,95.0,188.0,1000.0
10_12,8,3,63.0,188.0,1000.0
10_12,8,4,54.0,188.0,1000.0
10_12,8,5,70.0,188.0,1000.0
10_12,8,6,50.0,188.0,1000.0
10_12,8,7,53.0,188.0,1000.0
10_12,8,9,80.0,188.0,1000.0
10_12,8,10,89.0,188.0,1000.0
10_12,9,0,90.0,194.0,1000.0
10_12,9,1,76.0,194.0,1000.0
10_12,9,2,97.0,194.0,1000.0
10_12,9,3,83.0,194.0,1000.0
10_12,9,4,81.0,194.0,1000.0
10_12,9,5,76.0,194.0,1000.0
10_12,9,6,73.0,194.0,1000.0
10_12,9,7,84.0,194.0,1000.0
10_12,9,8,73.0,194.0,1000.0
10_12,9,10,75.0,194.0,1000.0
10_12,10,0,73.0,136.0,1000.0
10_12,10,1,73.0,136.0,1000.0
10_12,10,2,68.0,136.0,1000.0
10_12,10,3,57.0,136.0,1000.0
10_12,10,4,81.0,136.0,1000.0
10_12,10,5,76.0,136.0,1000.0
10_12,10,6,75.0,136.0,1000.0
10_12,10,7,74.0,136.0,1000.0
10_12,10,8,91.0,136.0,1000.0
10_12,10,9,65.0,136.0,1000.0
10_13,0,1,69.0,0.0,1000.0
10_13,0,2,50.0,0.0,1000.0
10_13,0,3,64.0,0.0,1000.0
10_13,0,4,96.0,0.0,1000.0
10_13,0,5,76.0,0.0,1000.0
10_13,0,6,91.0,0.0,1000.0
10_13,0,7,62.0,0.0,1000.0
10_13,0,8,53.0,0.0,1000.0
